agencyId,color,description,routeId,longName,shortName,textColor,type,url
21,,Pza. Italia - Eva Peron y Villa de Lujan: a Eva Peron y Villa de Lujan,21_164,JNAMBA188,188F,,3,
21,,Pza. Italia - Eva Peron y Villa de Lujan: a Pza. Italia,21_165,JNAMBA188,188F,,3,
21,,Expreso - Nueva Pompeya - Est. Ing. Budge: Semirapido - IDA,21_166,JNAMBA188,188G,,3,
21,,Expreso - Nueva Pompeya - Est. Ing. Budge: Semirapido - VUELTA,21_167,JNAMBA188,188G,,3,
21,,Expreso - Pza. Italia - Cno. de Cintura y Prof. Maxer: Pte. La Noria - Pompeya - Pza. Italia - IDA,21_170,JNAMBA188,188H,,3,
21,,Expreso - Pza. Italia - Cno. de Cintura y Prof. Maxer: Pte. La Noria - Pompeya - Pza. Italia - VUELTA,21_171,JNAMBA188,188H,,3,
21,,Est. Rivadavia - Est. Ing. Budge: a Villa Albertina - Sta. Marta,21_606,JNAMBA117,117A,,3,
21,,Est. Rivadavia - Est. Ing. Budge: a Est.Rivadavia,21_607,JNAMBA117,117A,,3,
21,,Est. Liniers - Est. Rivadavia: a Liniers,21_608,JNAMBA117,117C,,3,
21,,Iparraguirre y Juan XXIII - Est. Liniers: a Villa Albertina - Sta Marta x Baradero,21_609,JNAMBA117,117B,,3,
21,,Iparraguirre y Juan XXIII - Est. Liniers: a Est.Rivadavia x Baradero,21_610,JNAMBA117,117B,,3,
21,,Retiro - Universidad Lomas de Zamora x Iparaguirre: 1 a UNLZ x Itatí­,21_204,JNAMBA020,20A,,3,
21,,Retiro - Universidad Lomas de Zamora x Iparaguirre: 1 UNLZ a Retiro x Itatí­,21_205,JNAMBA020,20A,,3,
21,,Retiro - Universidad Lomas de Zamora x 9 de Julio: 3 a UNLZ x Rodriguez,21_206,JNAMBA020,20B,,3,
21,,Retiro - Universidad Lomas de Zamora x 9 de Julio: 3 UNLZ x Rodriguez,21_207,JNAMBA020,20B,,3,
21,,Palermo - Ciudadela x Florida: a Liniers x Villa Martelli,21_238,JNAMBA161,161A,,3,
21,,Palermo - Ciudadela x Florida: a Pza. Italia x Florida,21_239,JNAMBA161,161A,,3,
21,,Palermo - Ciudadela x Villa Martelli: a Liniers x Florida,21_260,JNAMBA161,161B,,3,
21,,Palermo - Ciudadela x Villa Martelli: a Pza. Italia x Villa Martelli,21_261,JNAMBA161,161B,,3,
21,,Cno. de Cintura y Maxer - Est. Avellaneda x Pte. La Noria: x Pte. La Noria - Pavon y Mitre - VUELTA,21_1943,JPBSAS421,421A,,3,
21,,Cno. de Cintura y Maxer - Est. Avellaneda x Pte. La Noria: x Pte. La Noria - Pavon y Mitre - IDA,21_1942,JPBSAS421,421A,,3,
22,,Chacarita - Villa Adelina x Est. Ballester: a Villa Adelina x Est. Ballester,22_454,JNAMBA078,78A,,3,
22,,Chacarita - Villa Adelina x Est. Ballester: a Chacarita,22_455,JNAMBA078,78A,,3,
22,,Chacarita - Loma Hermosa: a Loma Hermosa,22_476,JNAMBA078,78C,,3,
22,,Chacarita - Loma Hermosa: a Chacarita,22_477,JNAMBA078,78C,,3,
22,,Chacarita - Villa Adelina x Est. Chilavert: a Villa Adelina x Est. Chilavert,22_498,JNAMBA078,78B,,3,
22,,Chacarita - Villa Adelina x Est. Chilavert: a Chacarita,22_499,JNAMBA078,78B,,3,
22,,Chacarita - San Martin x Autop.: a San Martin x Autop.,22_520,JNAMBA087,87A,,3,
22,,Chacarita - San Martin x Autop.: a Chacarita,22_521,JNAMBA087,87A,,3,
22,,Chacarita - Bº San Isidro: a B° San Isidro,22_542,JNAMBA087,87C,,3,
22,,Chacarita - Bº San Isidro: a Chacarita,22_543,JNAMBA087,87C,,3,
22,,Chacarita - San Martin: a San Martin,22_562,JNAMBA087,87B,,3,
22,,Chacarita - San Martin: a Chacarita,22_563,JNAMBA087,87B,,3,
22,,Carlos Calvo y Azopardo x Villa Concepción - Italia Partido Gral. San Martin: a Italia Partido Gral. San Martin,22_582,JNAMBA111,111A,,3,
22,,Carlos Calvo y Azopardo x Villa Concepción - Italia Partido Gral. San Martin: a Carlos Calvo y Azopardo x Villa Concepción,22_583,JNAMBA111,111A,,3,
22,,Carlos Calvo y Azopardo x Paraguay - Av. De los Constituyentes y Av. Gral Paz: a Av. De los Constituyentes y Av. Gral Paz,22_588,JNAMBA111,111F,,3,
22,,Carlos Calvo y Azopardo x Paraguay - Av. De los Constituyentes y Av. Gral Paz: a Carlos Calvo y Azopardo x Paraguay,22_589,JNAMBA111,111F,,3,
22,,Carlos Calvo y Azopardo - Av. De los Constituyentes y Av. Gral Paz: a Av. De los Constituyentes y Av. Gral Paz,22_598,JNAMBA111,111E,,3,
22,,Carlos Calvo y Azopardo - Av. De los Constituyentes y Av. Gral Paz: a Carlos Calvo y Azopardo,22_599,JNAMBA111,111E,,3,
22,,Carlos Calvo y Azopardo - Chacarita: a Chacarita,22_600,JNAMBA111,111D,,3,
22,,Carlos Calvo y Azopardo - Chacarita: a Carlos Calvo y Azopardo,22_601,JNAMBA111,111D,,3,
22,,Carlos Calvo y Azopardo x Villa Concepción - Italia Partido Gral. San Martin: a Italia Partido Gral. San Martin,22_602,JNAMBA111,111C,,3,
22,,Carlos Calvo y Azopardo x Villa Concepción - Italia Partido Gral. San Martin: a Carlos Calvo y Azopardo x Villa Concepción,22_603,JNAMBA111,111C,,3,
22,,Carlos Calvo y Azopardo x Av. De los Constituyentes - Italia Partido Gral. San Martin: a Italia Partido Gral. San Martin,22_604,JNAMBA111,111B,,3,
22,,Carlos Calvo y Azopardo x Av. De los Constituyentes - Italia Partido Gral. San Martin: a CarlosCalvo y Azopardo x Avde losConstituyentes,22_605,JNAMBA111,111B,,3,
22,,Pza. Martin Fierro - colectora Panamericana y Ruta 202: a Panamericana y Ruta 202,22_611,JNAMBA127,127A,,3,
22,,Pza. Martin Fierro - colectora Panamericana y Ruta 202: a Pza Martí­n Fierro,22_612,JNAMBA127,127A,,3,
23,,Correo Central - Ciudadela: a Correo Central,23_1732,JNAMBA146,146B,,3,
23,,Correo Central - Ciudadela: a Ciudadela,23_1731,JNAMBA146,146B,,3,
23,,Expreso x Newton - Olimpo y C. de Cintura - Pza. Miserere: a Htal. Posadas,23_1393,JNAMBA031,31E,,3,
23,,Expreso x Newton - Olimpo y C. de Cintura - Pza. Miserere: a Correo Central,23_1392,JNAMBA031,31E,,3,
23,,Av. Saenz y M. Lebensohn - Claudio Alas y Recondo x Baradero: a Calle 11 - IDA,23_1475,JNAMBA031,31H,,3,
23,,Expreso x Newton - Av. Saenz y M. Lebensohn - I. Newton y Epecuén: a Correo Central,23_1474,JNAMBA031,31G,,3,
23,,Expreso x Baradero - Olimpo y C. de Cintura - Pza. Miserere: Expreso x Baradero - Olimpo y C. de Cintura,23_1473,JNAMBA031,31F,,3,
23,,Expreso x Baradero - Olimpo y C. de Cintura - Pza. Miserere: Expreso - Pza. Miserere,23_1472,JNAMBA031,31F,,3,
23,,Expreso x Baradero y Claudio Alas - Recondo y C. de las Alas - Pza. Miserere: Expreso x Baradero - Recondo y Claudio de Alas,23_1477,JNAMBA031,31J,,3,
23,,Expreso - Pte. La Noria - Pza. Miserere: Expreso - Pte. La Noria,23_1476,JNAMBA031,31I,,3,
23,,Olimpo y C. de Cintura - Pza. Miserere x Newton: a Calle 21 - IDA,23_365,JNAMBA031,31A,,3,
23,,Olimpo y C. de Cintura - Pza. Miserere x Newton: a Calle 21 - VUELTA,23_366,JNAMBA031,31A,,3,
23,,Olimpo y C. de Cintura - Pza. Miserere x Baradero: a Olimpo y C. de Cintura x Baradero,23_367,JNAMBA031,31B,,3,
23,,Olimpo y C. de Cintura - Pza. Miserere x Baradero: a Pza. Miserere x Baradero,23_368,JNAMBA031,31B,,3,
23,,Newton y Epecuen - Nueva Pompeya x Newton: a Nueva Pompeya x Newton,23_369,JNAMBA031,31C,,3,
23,,Newton y Epecuen - Nueva Pompeya x Newton: a Newton y Epecuen,23_370,JNAMBA031,31C,,3,
23,,Recodo y Alas - Nueva Pompeya x Baradero: a Calle 11 - IDA,23_371,JNAMBA031,31D,,3,
23,,Recodo y Alas - Nueva Pompeya x Baradero: a Calle 11 - VUELTA,23_372,JNAMBA031,31D,,3,
23,,Ciudadela - Correo Central: a Ciudadela,23_91,JNAMBA146,146A,,3,
23,,Ciudadela - Correo Central: a Correo Central,23_92,JNAMBA146,146A,,3,
24,,B - Alvarez Jonte y Gvilan - Correo Central: a Correo Central,24_323,JNAMBA109,109B,,3,
24,,B - Alvarez Jonte y Gvilan - Correo Central: B - Alvarez Jonte y Gvilan,24_324,JNAMBA109,109B,,3,
24,,C-Expreso - Est. Liniers - Correo Central: a Correo Central,24_325,JNAMBA109,109C,,3,
24,,C-Expreso - Est. Liniers - Correo Central: C-Expreso - Est. Liniers,24_326,JNAMBA109,109C,,3,
24,,Est. Liniers - Correo Central: a Correo Central,24_76,JNAMBA109,109A,,3,
24,,Est. Liniers - Correo Central: Est. Liniers,24_77,JNAMBA109,109A,,3,
25,,G - Pto. Nuevo x Soldado Juan Rava - Villa Celina: a Villa Celina,25_1701,JNAMBA143,143G,,3,
25,,F - Pto. Nuevo x Soldado Juan Rava y Av. Gral. Fraco. Fernandez de la Cruz - Tapiales: F-P.Nuevo x Soldado Rava y Av.Gral.F.FdezdelaCruz,25_1700,JNAMBA143,143F,,3,
25,,G - Pto. Nuevo x Soldado Juan Rava - Villa Celina: a G - Pto. Nuevo x Soldado Juan Rava,25_1702,JNAMBA143,143G,,3,
25,,Pza. Constitución: Pza. Constitución - IDA,25_1639,JNAMBA061,61A,,3,
25,,A - Est. Belgrano - Term. Pte. La Noria: A - Est. Belgrano,25_1646,JNAMBA114,114A,,3,
25,,A - Est. Belgrano - Term. Pte. La Noria: a Term. Pte. La Noria,25_1645,JNAMBA114,114A,,3,
25,,Pza. Constitución: Pza Constitución - IDA,25_1642,JNAMBA062,62A,,3,
25,,C - Est. Belgrano - Av. Cnel. Roca y Saladillo: Av. Cnel. Roca y Saladillo,25_1649,JNAMBA114,114C,,3,
25,,B - Est. Belgrano - Term. Pte. La Noria x Pque. de la Ciudad: B - Est. Belgrano,25_1648,JNAMBA114,114B,,3,
25,,B - Est. Belgrano - Term. Pte. La Noria x Pque. de la Ciudad: a Term. Pte. La Noria x Pque. de la Ciudad,25_1647,JNAMBA114,114B,,3,
25,,E - Pza. de Miserere - Term. Ómnibus La Plata: E - Pza. de Miserere,25_1660,JNAMBA129,129E,,3,
25,,D - Pza. de Miserere - Term. Ómnibus La Plata: a Term. Ómnibus La Plata,25_1657,JNAMBA129,129D,,3,
25,,C - Pza. de Miserere - Rotonda Gutiérrez: C - Pza. de Miserere,25_1656,JNAMBA129,129C,,3,
25,,C - Pza. de Miserere - Rotonda Gutiérrez: a Rotonda Gutiérrez,25_1655,JNAMBA129,129C,,3,
25,,B - Pza. de Miserere - Term. Ómnibus La Plata: B - Pza. de Miserere,25_1654,JNAMBA129,129B,,3,
25,,B - Pza. de Miserere - Term. Ómnibus La Plata: a Term. Ómnibus La Plata,25_1653,JNAMBA129,129B,,3,
25,,A - Pza. de Miserere - Term. Ómnibus La Plata: A - Pza. de Miserere,25_1652,JNAMBA129,129A,,3,
25,,A - Pza. de Miserere - Term. Ómnibus La Plata: a Term. Ómnibus La Plata,25_1651,JNAMBA129,129A,,3,
25,,C - Est. Belgrano - Av. Cnel. Roca y Saladillo: C - Est. Belgrano,25_1650,JNAMBA114,114C,,3,
25,,E - Pza. de Miserere - Term. Ómnibus La Plata: a Term. Ómnibus La Plata,25_1659,JNAMBA129,129E,,3,
25,,D - Pza. de Miserere - Term. Ómnibus La Plata: D - Pza. de Miserere,25_1658,JNAMBA129,129D,,3,
25,,K - Pza. Constitución - Bº Marítimo: a B° Marí­timo,25_1671,JNAMBA129,129K,,3,
25,,J - Pza. Constitución - Term. Ómnibus La Plata: J - Pza. Constitución,25_1670,JNAMBA129,129J,,3,
25,,I - Pza. de Miserere - Term. Ómnibus La Plata: I - Pza. de Miserere,25_1668,JNAMBA129,129I,,3,
25,,I - Pza. de Miserere - Term. Ómnibus La Plata: a Term. Ómnibus La Plata,25_1667,JNAMBA129,129I,,3,
25,,H - Pza. de Miserere - Ing. Allan: H - Pza. de Miserere,25_1666,JNAMBA129,129H,,3,
25,,H - Pza. de Miserere - Ing. Allan: a Ing. Allan,25_1665,JNAMBA129,129H,,3,
25,,G - Pza. de Miserere - Bº El Rocío: a G - Pza. de Miserere,25_1664,JNAMBA129,129G,,3,
25,,G - Pza. de Miserere - Bº El Rocío: a B° El Rocí­o,25_1663,JNAMBA129,129G,,3,
25,,F - Pza. de Miserere - Term. Ómnibus La Plata: F - Pza. de Miserere,25_1662,JNAMBA129,129F,,3,
25,,F - Pza. de Miserere - Term. Ómnibus La Plata: a Term. Ómnibus La Plata,25_1661,JNAMBA129,129F,,3,
25,,J - Pza. Constitución - Term. Ómnibus La Plata: a Term. Ómnibus La Plata,25_1669,JNAMBA129,129J,,3,
25,,O - Est. Marcelo T. de Alvear - Term. Ómnibus La Plata: O - Est. Marcelo T. de Alvear,25_1682,JNAMBA129,129O,,3,
25,,O - Est. Marcelo T. de Alvear - Term. Ómnibus La Plata: a Term. Ómnibus La Plata,25_1681,JNAMBA129,129O,,3,
25,,Ñ - Retiro - Est. Fcio. Varela: í‘ - Retiro,25_1680,JNAMBA129,129Ñ,,3,
25,,Ñ - Retiro - Est. Fcio. Varela: Est. Fcio. Varela,25_1679,JNAMBA129,129Ñ,,3,
25,,N - Retiro - Term. Ómnibus La Plata: N - Retiro,25_1678,JNAMBA129,129N,,3,
25,,N - Retiro - Term. Ómnibus La Plata: a Term. Ómnibus La Plata,25_1677,JNAMBA129,129N,,3,
25,,M - Retiro - Term. Ómnibus La Plata: M - Retiro,25_1676,JNAMBA129,129M,,3,
25,,M - Retiro - Term. Ómnibus La Plata: a Term. Ómnibus La Plata,25_1675,JNAMBA129,129M,,3,
25,,L - Retiro - Term. Ómnibus La Plata: L - Retiro,25_1674,JNAMBA129,129L,,3,
25,,L - Retiro - Term. Ómnibus La Plata: a Term. Ómnibus La Plata,25_1673,JNAMBA129,129L,,3,
25,,K - Pza. Constitución - Bº Marítimo: K - Pza. Constitución,25_1672,JNAMBA129,129K,,3,
25,,C - Pto. Nuevo x Unanué y Av. Gral. Fraco. Fernandez de la Cruz - Tapiales: a Tapiales,25_1693,JNAMBA143,143C,,3,
25,,B - Pto. Nuevo x Soldado Juan Rava - Tapiales: B - Pto. Nuevo x Soldado Juan Rava,25_1692,JNAMBA143,143B,,3,
25,,B - Pto. Nuevo x Soldado Juan Rava - Tapiales: a Tapiales,25_1691,JNAMBA143,143B,,3,
25,,A - Pto. Nuevo - Tapiales: A - Pto. Nuevo,25_1690,JNAMBA143,143A,,3,
25,,A - Pto. Nuevo - Tapiales: a Tapiales,25_1689,JNAMBA143,143A,,3,
25,,R-Expreso - Est. Marcelo T. de Alvear - Term. Ómnibus La Plata: R-Expreso - Est. Marcelo T. de Alvear,25_1688,JNAMBA129,129R,,3,
25,,R-Expreso - Est. Marcelo T. de Alvear - Term. Ómnibus La Plata: a Term. Ómnibus La Plata,25_1687,JNAMBA129,129R,,3,
25,,Q-Expreso - Retiro - Term. Ómnibus La Plata: Q-Expreso - Retiro,25_1686,JNAMBA129,129Q,,3,
25,,Q-Expreso - Retiro - Term. Ómnibus La Plata: a Term. Ómnibus La Plata,25_1685,JNAMBA129,129Q,,3,
25,,P-Expreso - Pza. de Miserere - Term. Ómnibus La Plata: P-Expreso - Pza. de Miserere,25_1684,JNAMBA129,129P,,3,
25,,P-Expreso - Pza. de Miserere - Term. Ómnibus La Plata: a Term. Ómnibus La Plata,25_1683,JNAMBA129,129P,,3,
25,,F - Pto. Nuevo x Soldado Juan Rava y Av. Gral. Fraco. Fernandez de la Cruz - Tapiales: a Tapiales,25_1699,JNAMBA143,143F,,3,
25,,E - Pto. Nuevo x Unanué - Villa Celina: a E - Pto. Nuevo x Unanué,25_1698,JNAMBA143,143E,,3,
25,,E - Pto. Nuevo x Unanué - Villa Celina: a Villa Celina,25_1697,JNAMBA143,143E,,3,
25,,D - Pto. Nuevo - Pte. La Noria: D - Pto. Nuevo,25_1696,JNAMBA143,143D,,3,
25,,D - Pto. Nuevo - Pte. La Noria: a Pte. La Noria,25_1695,JNAMBA143,143D,,3,
25,,C - Pto. Nuevo x Unanué y Av. Gral. Fraco. Fernandez de la Cruz - Tapiales: C-Pto. Nuevo x Unanué y Av. Gral.Fco.FdezdelaCruz,25_1694,JNAMBA143,143C,,3,
26,,Retiro - Cno. Centenario y Lavalleja: A - a Retiro,26_2187,JNAMBA022,22A,,3,
26,,Retiro - Cno. Centenario y Lavalleja: A - a Cno. Centenario y Lavalleja,26_2186,JNAMBA022,22A,,3,
26,,Retiro - Est. Quilmes: B - a Retiro,26_2189,JNAMBA022,22B,,3,
26,,Retiro - Est. Quilmes: B - a Est. Quilmes,26_2188,JNAMBA022,22B,,3,
26,,Retiro - Cno. Centenario y Lavalleja: A - a Cno. Centenario y Lavalleja,26_49,JNAMBA022,22A,,3,
26,,Retiro - Cno. Centenario y Lavalleja: A - a Retiro,26_50,JNAMBA022,22A,,3,
26,,Retiro - Est. Quilmes: B - a Est. Quilmes,26_55,JNAMBA022,22B,,3,
26,,Retiro - Est. Quilmes: B - a Retiro,26_56,JNAMBA022,22B,,3,
27,,Pza. Miserere - Est. Villa Adelina x Av. Congreso y Av. Maipu: a V. Adelina x Av. Congreso y Maipu,27_359,JNAMBA071,71C,,3,
27,,Pza. Miserere - Est. Villa Adelina x Av. Congreso y Av. Maipu: a Miserere x A. Congreso y Maipu,27_360,JNAMBA071,71C,,3,
27,,Pza. Miserere - Est. Villa Adelina x C. Larralde y Av. Maipu: a V. Adelina x C. Larralde y Maipu,27_65,JNAMBA071,71A,,3,
27,,Pza. Miserere - Est. Villa Adelina x C. Larralde y Av. Maipu: a Miserere x C. Larralde y Maipu,27_66,JNAMBA071,71A,,3,
27,,Pza. Miserere - Est. Villa Adelina x Au. Palazzo: a V. Adelina x Panamericana,27_67,JNAMBA071,71B,,3,
27,,Pza. Miserere - Est. Villa Adelina x Au. Palazzo: a Miserere x Panamericana,27_68,JNAMBA071,71B,,3,
29,,Est. Liniers - Retiro: a Retiro,29_69,JNAMBA106,106A,,3,
29,,Est. Liniers - Retiro: a Liniers,29_70,JNAMBA106,106A,,3,
29,,Av. J. B. Justo y Gallardo - Pto. Bs. As.: Velez Sarsfield,29_1638,JNAMBA099,99A,,3,
29,,Av. J. B. Justo y Gallardo - Pto. Bs. As.: a Correo Central,29_1637,JNAMBA099,99A,,3,
131,,Pte. Saavedra - del Viso - Est. Toro: a Pte. Saavedra - del Viso - Est. Toro - IDA,131_37,JPBSAS228F,228FA,,3,
131,,Pte. Saavedra - del Viso - Est. Toro: Pte. Saavedra - del Viso - Est. Toro - VUELTA,131_38,JPBSAS228F,228FA,,3,
132,,Ramal 1 - San Miguel - Grand Bºurg: Ramal 1 - a Grand Bourg,132_866,JPBSAS440,440-1,,3,
132,,Ramal 2 - Lemos - José C. Paz: Ramal 2 - a José C. Paz,132_868,JPBSAS440,440-2,,3,
132,,Ramal 1 - San Miguel - Grand Bºurg: Ramal 1 - a San Miguel,132_867,JPBSAS440,440-1,,3,
132,,Ramal 2 - Lemos - José C. Paz: Ramal 2 - a Lemos,132_869,JPBSAS440,440-2,,3,
132,,Ramal 6 - Est. San Miguel - Los Polvorines: Ramal 6 - a Est. San Miguel,132_871,JPBSAS440,440-6,,3,
132,,Ramal 6 - Est. San Miguel - Los Polvorines: Ramal 6 - a Los Polvorines,132_870,JPBSAS440,440-6,,3,
132,,Ramal 9 - Est. San Miguel - Los Polvorines: Ramal 9 - a Est. San Miguel,132_873,JPBSAS440,440-9,,3,
132,,Ramal 9 - Est. San Miguel - Los Polvorines: Ramal 9 - a Los Polvorines,132_872,JPBSAS440,440-9,,3,
132,,Ramal 10 - San Miguel - Stefani: Ramal 10 - a San Miguel,132_875,JPBSAS440,440-10,,3,
132,,Ramal 10 - San Miguel - Stefani: Ramal 10 - a Stefani,132_874,JPBSAS440,440-10,,3,
132,,Ramal 19 - San Miguel - Grand Bourg: Ramal 19 - a San Miguel,132_877,JPBSAS440,440-19,,3,
132,,Ramal 19 - San Miguel - Grand Bourg: Ramal 19 - a Grand Bourg,132_876,JPBSAS440,440-19,,3,
132,,Ramal 25 - Lemos - Stefani: Ramal 25 - Lemos - Stefani,132_879,JPBSAS440,440-25,,3,
132,,Ramal 25 - Lemos - Stefani: Ramal 25 - a Stefani,132_878,JPBSAS440,440-25,,3,
132,,Ramal 48 - Est. San Miguel - Santa Brigida: Ramal 48 - a Santa Brigida,132_880,JPBSAS440,440-48,,3,
132,,Refuerzo 48 - Est. San Miguel - José C Paz: Refuerzo 48 - a José C Paz,132_882,JPBSAS440,440-48R1,,3,
132,,Ramal 48 - Est. San Miguel - Santa Brigida: Ramal 48 - a Est. San Miguel,132_881,JPBSAS440,440-48,,3,
132,,Ramal 52 - Est. San Miguel - Santa Brigida: Ramal 52 - a Santa Brigida,132_884,JPBSAS440,440-52,,3,
132,,Refuerzo 48 - Est. San Miguel - José C Paz: Refuerzo 48 - a Est. San Miguel,132_883,JPBSAS440,440-48R1,,3,
132,,Ramal 52 - Est. San Miguel - Santa Brigida: Ramal 52 - a Est. San Miguel,132_885,JPBSAS440,440-52,,3,
132,,Ramal 81 - Stefani - Tierras Altas: Ramal 81 - a Tierras Altas,132_888,JPBSAS440,440-81,,3,
132,,Ramal 82 - Lemos - Tierras Altas: Ramal 82 - a Tierras Altas,132_889,JPBSAS440,440-82,,3,
132,,Refuerzo 82 - San Miguel - Lemos: Refuerzo 82 - a Lemos,132_891,JPBSAS440,440-82R2,,3,
132,,Refuerzo 82 - San Miguel - Tierras Altas: Refuerzo 82 - a Tierras Altas,132_890,JPBSAS440,440-82R1,,3,
132,,Refuerzo 82 - Lemos - Lemos: Refuerzo 82 - Lemos - Lemos - IDA,132_893,JPBSAS440,440-82R3,,3,
132,,Refuerzo 82 - San Miguel - Lemos: Refuerzo 82 - a San Miguel,132_892,JPBSAS440,440-82R2,,3,
132,,Ramal 97 - Lemos - Stefani: Ramal 97 - a Lemos,132_895,JPBSAS440,440-97,,3,
132,,Ramal 97 - Lemos - Stefani: Ramal 97 - a Stefani,132_894,JPBSAS440,440-97,,3,
132,,Ramal 98 - San Miguel - San Miguel: Ramal 98 - San Miguel - San Miguel - VUELTA,132_897,JPBSAS440,440-98,,3,
132,,Ramal 98 - San Miguel - San Miguel: Ramal 98 - San Miguel - San Miguel - IDA,132_896,JPBSAS440,440-98,,3,
132,,Pacheco - Panamericana y Ruta 202: a Pacheco,132_899,JPBSAS315,315A,,3,
132,,Pacheco - Panamericana y Ruta 202: a Panamericana y Ruta 202,132_898,JPBSAS315,315A,,3,
132,,José C Paz - Panamericana y Ruta 202: a José C Paz,132_901,JPBSAS315,315B,,3,
132,,José C Paz - Panamericana y Ruta 202: a Panamericana y Ruta 202,132_900,JPBSAS315,315B,,3,
132,,Cruce Derqui - Panamericana y Ruta 202: a Cruce Derqui,132_903,JPBSAS315,315C,,3,
132,,Cruce Derqui - Panamericana y Ruta 202: a Panamericana y Ruta 202,132_902,JPBSAS315,315C,,3,
132,,Base Pacheco - Lemos: a Base Pacheco,132_907,JPBSAS315,315D,,3,
132,,Base Pacheco - Lemos: a Lemos,132_906,JPBSAS315,315D,,3,
132,,Base Pacheco - Cruce Derqui: a Base Pacheco,132_909,JPBSAS315,315E,,3,
132,,Base Pacheco - Cruce Derqui: a Cruce Derqui,132_908,JPBSAS315,315E,,3,
132,,Ramal 13: Ramal 13 - VUELTA,132_1349,JMSMIG740,740G,,3,
132,,Ramal 13: Ramal 13 - IDA,132_1348,JMSMIG740,740G,,3,
132,,Ramal 49: Ramal 49 - VUELTA,132_1359,JMSMIG740,740K,,3,
132,,Ramal 49: Ramal 49 - IDA,132_1358,JMSMIG740,740K,,3,
132,,Ramal 21: Ramal 21 - VUELTA,132_1355,JMSMIG740,740J,,3,
132,,Ramal 21: Ramal 21 - IDA,132_1354,JMSMIG740,740J,,3,
132,,Ramal 17: Ramal 17 - VUELTA,132_1353,JMSMIG740,740I,,3,
132,,Ramal 17: Ramal 17 - IDA,132_1352,JMSMIG740,740I,,3,
132,,Ramal 14: Ramal 14 - VUELTA,132_1351,JMSMIG740,740H,,3,
132,,Ramal 14: Ramal 14 - IDA,132_1350,JMSMIG740,740H,,3,
132,,Ramal 54: Ramal 54 - VUELTA,132_1361,JMSMIG740,740L,,3,
132,,Ramal 54: Ramal 54 - IDA,132_1360,JMSMIG740,740L,,3,
133,,Cno. Real Morón y Colectora Au. Del Sol - Pte. Saavedra: a Sarratea (Rojo),133_953,JPBSAS314,314A,,3,
133,,Cno. Real Morón y Colectora Au. Del Sol - Pte. Saavedra: a Pte.Saaverda (Blanco),133_952,JPBSAS314,314A,,3,
133,,Av. Migte - Cno. Real Morón y Colectora Au. Del Sol - Pte. Saavedra: Villa Hidalgo (Amarillo),133_955,JPBSAS314,314B,,3,
133,,Av. Migte - Cno. Real Morón y Colectora Au. Del Sol - Pte. Saavedra: Munro (Amarillo),133_954,JPBSAS314,314B,,3,
133,,Villa Ballester x Cno. Real Morón y Colectora Au. Del Sol - Pte. Saavedra: a Boulogne-J.L.Suarez-V.Ballester (Azul) - VUELTA,133_957,JPBSAS314,314C,,3,
133,,Villa Ballester x Cno. Real Morón y Colectora Au. Del Sol - Pte. Saavedra: a Boulogne-J.L.Suarez-V.Ballester (Azul) - IDA,133_956,JPBSAS314,314C,,3,
135,,Morón - Marco Paz: a Morón,135_1574,JPBSAS322,322A,,3,
135,,Morón - Marco Paz: a Marco Paz,135_1573,JPBSAS322,322A,,3,
135,,Paso del Rey - Morón: a Morón,135_1189,JPBSAS336,336A,,3,
135,,Paso del Rey - Morón: a PASO DEL REy,135_1190,JPBSAS336,336A,,3,
135,,Est. Belgrano - Morón: a Est. Belgrano,135_2057,JPBSAS392,392A,,3,
135,,Est. Belgrano - Morón: a Moron,135_2058,JPBSAS392,392A,,3,
410,,Ruta 4 - Est. Burzaco: a Est. Burzaco,410_1745,JMALBR514,514R4,,3,
410,,Loma Verde - Est. Claypole: a Loma Verde,410_1744,JMALBR514,514B,,3,
410,,Loma Verde - Est. Claypole: a Est. Claypole,410_1743,JMALBR514,514B,,3,
410,,Bº Lindo - Est. Claypole: a B° Lindo,410_1742,JMALBR514,514A,,3,
410,,Bº Lindo - Est. Claypole: a Est. Claypole,410_1741,JMALBR514,514A,,3,
410,,Ruta 4 - Est. Burzaco: a Ruta 4,410_1746,JMALBR514,514R4,,3,
138,,Rincón de Milberg - Saavedra: a SAAVEDRA X ACCESO TIGRE,138_2059,JPBSAS430,430A,,3,
138,,Rincón de Milberg - Saavedra: a RINCON X ACCESO TIGRE,138_2060,JPBSAS430,430A,,3,
138,,Escobar - Pte. Saavedra: a SAAVEDRA X GARIN X FONAVI,138_2077,JPBSAS228B,228BA,,3,
138,,Escobar - Pte. Saavedra: a ESCOBAR X X FONAVI X GARIN,138_2078,JPBSAS228B,228BA,,3,
138,,San Martin - Escobar: a SAN MARTIN X FORD X PACHECO,138_1258,JPBSAS204B,204BA,,3,
138,,San Martin - Escobar: a ESCOBAR X PACHECO X FORD,138_1259,JPBSAS204B,204BA,,3,
138,,San Martin - Zarate: a ZARATE X ESCOBAR X CAMPANA,138_1263,JPBSAS204B,204BC,,3,
138,,San Martin - Zarate: a SAN MARTIN X ESCOBAR X FORD X PACHECO,138_1262,JPBSAS204B,204BC,,3,
139,,Ramal B2: Ramal B2 - IDA,139_1979,JMLANU520,520BB2,,3,
